category,prod_name,prod_price,product_picture,run_date
Otros Decoración,VELA AROMATICA MBURUCUYA KERZEN 71GR,GS.  24.950,https://www.superseis.com.py/images/thumbs/0253906_500.jpeg,1/7/24
Otros Decoración,VELA AROMATICA OCEAN BREEZE KERZEN 71GR,GS.  24.950,https://www.superseis.com.py/images/thumbs/0253905_500.jpeg,1/7/24
Otros Decoración,VELA AROMATICA LAVANDA KERZEN 71GR,GS.  24.950,https://www.superseis.com.py/images/thumbs/0253904_500.jpeg,1/7/24
Otros Decoración,VELA AROMATICA COCO JAZMIN KERZEN 71GR,GS.  24.950,https://www.superseis.com.py/images/thumbs/0253903_500.jpeg,1/7/24
Otros Decoración,VELA AROMATICA MANZ/CANELA KERZEN 71GR,GS.  24.950,https://www.superseis.com.py/images/thumbs/0253902_500.jpeg,1/7/24
Otros Decoración,DECOR PIEDRAS AZUL CLARO 800 GR,GS.  14.500,https://www.superseis.com.py/images/thumbs/0249538_500.jpeg,1/7/24
Otros Decoración,DECOR PIEDRAS MULTICOLORES 800 GR,GS.  12.200,https://www.superseis.com.py/images/thumbs/0249533_500.jpeg,1/7/24
Otros Decoración,MEDIA SOQUETE P/DAMA DAYO REF WC17016,GS.  4.900,https://www.superseis.com.py/images/thumbs/0248364_500.jpeg,1/7/24
Otros Decoración,PORTARETRATO FAMILY IW REF YW003,GS.  13.550,https://www.superseis.com.py/images/thumbs/0236001_500.jpeg,1/7/24
Otros Decoración,CANDELABRO DEC IW S/E REF KX8101,GS.  49.900,https://www.superseis.com.py/images/thumbs/0230485_500.jpeg,1/7/24
Otros Decoración,PORTARETRATO IW REF HW1806,GS.  10.350,https://www.superseis.com.py/images/thumbs/0230472_500.jpeg,1/7/24
Otros Decoración,PORTARETRATO FAMILY IW REF GF 16,GS.  27.900,https://www.superseis.com.py/images/thumbs/0230468_500.jpeg,1/7/24
Otros Decoración,PORTARETRATO FAMILY IW REF DM1624FA,GS.  22.900,https://www.superseis.com.py/images/thumbs/0230466_500.jpeg,1/7/24
Otros Decoración,FLORERO DEC D/VIDRIO IW REF 25,GS.  20.900,https://www.superseis.com.py/images/thumbs/0230439_500.jpeg,1/7/24
Otros Decoración,VELA RILAPE TORNEADA AZUL,GS.  6.200,https://www.superseis.com.py/images/thumbs/0230322_500.jpeg,1/7/24
