category,prod_name,prod_price,product_picture,run_date
Vacuna,HAMBURGUESA DE CARNE 4 UN EFEGE CJA,Gs   5.900,https://www.stock.com.py/images/thumbs/0208524_500.jpeg,31/3/24
Vacuna,HAMBURGUESA CLASICA CONCEPCION BURGER 6UN CJA ,Gs   19.900,https://www.stock.com.py/images/thumbs/0207171_500.png,31/3/24
Vacuna,MINI HAMBURGUESA GUARANI 12UN CJA,Gs   28.900,https://www.stock.com.py/images/thumbs/0206752_500.jpeg,31/3/24
Vacuna,HAMBURGUESA PREMIUM X 12UN GUARANI CJA,Gs   58.700,https://www.stock.com.py/images/thumbs/0206750_500.jpeg,31/3/24
Vacuna,HAMBURGUESA GUARANI PREMIUM 6UN,Gs   29.900,https://www.stock.com.py/images/thumbs/0206749_500.jpeg,31/3/24
Vacuna,HAMBURGUESA PARRILLERA XXL GUARANI 4UND,Gs   44.700,https://www.stock.com.py/images/thumbs/0206748_500.jpeg,31/3/24
Vacuna,HAMBURGUESA PARRILLERA XXL GUARANI 2 UNIDADES,Gs   24.500,https://www.stock.com.py/images/thumbs/0206747_500.jpeg,31/3/24
Vacuna,HAMBURGUESA GUARANI PARRILLERA 24 UN,Gs   110.700,https://www.stock.com.py/images/thumbs/0206746_500.jpeg,31/3/24
Vacuna,HAMBURGUESA PARRILLERA GUARANI,Gs   30.900,https://www.stock.com.py/images/thumbs/0206745_500.jpeg,31/3/24
Vacuna,HAMBURGUESA LIGHT GUARANI 12 UND,Gs   49.700,https://www.stock.com.py/images/thumbs/0206744_500.jpeg,31/3/24
Vacuna,HAMBURGUESA LIGHT GUARANI 6 UND,Gs   25.300,https://www.stock.com.py/images/thumbs/0206743_500.jpeg,31/3/24
Vacuna,HAMBURGUESA CARNE VACUNA GUARANI 60 UNIDADES,Gs   109.900,https://www.stock.com.py/images/thumbs/0206741_500.jpeg,31/3/24
Vacuna,HAMBURGUESAS DE CARNE VACUNA GUARANI 16UNID.,Gs   29.500,https://www.stock.com.py/images/thumbs/0206740_500.jpeg,31/3/24
Vacuna,HAMBURGUESA EFEGE CARNE 6 UN,Gs   11.800,https://www.stock.com.py/images/thumbs/0206739_500.jpeg,31/3/24
Vacuna,HAMBURGUESA GUARANI CLASICA CARNE 48 UN,Gs   141.200,https://www.stock.com.py/images/thumbs/0206738_500.jpeg,31/3/24
Vacuna,HAMBURGUESA GUARANI CARNE CLASICA 12UN,Gs   41.500,https://www.stock.com.py/images/thumbs/0206736_500.jpeg,31/3/24
Vacuna,HAMBURGUESA GUARANI CARNE CLASICAS 6UN,Gs   21.100,https://www.stock.com.py/images/thumbs/0206735_500.jpeg,31/3/24
Vacuna,CARNE MOLIDA GOURMET CONCEPCION X UN BSA,Gs   13.550,https://www.stock.com.py/images/thumbs/0206337_500.jpeg,31/3/24
Vacuna,HAMBURGUESA SO O CAJA 60 UNIDADES,Gs   99.900,https://www.stock.com.py/images/thumbs/0206335_500.jpeg,31/3/24
Vacuna,HAMBURGUESA PARRILLERA ULTRA BURGER CONCEPCION 4UN CJA,Gs   21.900,https://www.stock.com.py/images/thumbs/0206101_500.jpeg,31/3/24
Vacuna,HAMBURGUESA CARNE HETEREI CAJA,Gs   7.950,https://www.stock.com.py/images/thumbs/0202236_500.jpeg,31/3/24
Vacuna,HAMBURGUESA COSTILLA CONCEPCION BURGER 6UN CJA,Gs   27.850,https://www.stock.com.py/images/thumbs/0198509_500.jpeg,31/3/24
Vacuna,HAMBURGUESA LIGHT CONCEPCION BURGER 6UN CJA,Gs   20.550,https://www.stock.com.py/images/thumbs/0192618_500.jpeg,31/3/24
Vacuna,HAMBURGUESA COSTILLA CONCEPCION BURGER 12UN CJA,Gs   54.350,https://www.stock.com.py/images/thumbs/0192616_500.jpeg,31/3/24
Vacuna,HAMBURGUESAS ULTRA BLACK PREMIUM X 2 UN BEEF CLUB CJA ,Gs   27.200,https://www.stock.com.py/images/thumbs/0192613_500.jpeg,31/3/24
