category,prod_name,prod_price,product_picture,run_date
Utensilios,CORTA PIZZA TRAMONTINA NEGRO,GS.  29.400,https://www.superseis.com.py/images/thumbs/0254854_500.jpeg,5/12/24
Utensilios,BATIDORA D/MANO PLAST S/E DAYO REF WO1085,GS.  18.000,https://www.superseis.com.py/images/thumbs/0248376_500.jpeg,5/12/24
Utensilios,PINCEL PASTELERO S/E DAYO REF SL3026 ,GS.  11.900,https://www.superseis.com.py/images/thumbs/0248375_500.jpeg,5/12/24
Utensilios,ABRELATA S/E DAYO REF OP0020 ,GS.  7.900,https://www.superseis.com.py/images/thumbs/0248373_500.jpeg,5/12/24
Utensilios,ESPATULA INOX S/E DAYO REF KG0066,GS.  18.000,https://www.superseis.com.py/images/thumbs/0248372_500.jpeg,5/12/24
Utensilios,RALLADOR INOX S/E DAYO REF GR1234A ,GS.  11.500,https://www.superseis.com.py/images/thumbs/0248370_500.jpeg,5/12/24
Utensilios,TRAMONTINA CHURRASCO TABLA PARA PICAR,GS.  129.900,https://www.superseis.com.py/images/thumbs/0246040_500.jpeg,5/12/24
Utensilios,TRAMONTINA PINCHO DOBLE DE ACERO INOXIDABLE,GS.  60.800,https://www.superseis.com.py/images/thumbs/0246033_500.jpeg,5/12/24
Utensilios,TRAMONTINA ESPETO FINO PARA ASADO 85 CM,GS.  31.900,https://www.superseis.com.py/images/thumbs/0246031_500.jpeg,5/12/24
Utensilios,SACACORCHO /ABRIDOR MULTIUSO SUPERUTIL BLIS,GS.  24.600,https://www.superseis.com.py/images/thumbs/0230615_500.jpeg,5/12/24
Utensilios,SACACORCHO MULTIUSO P/ CAMPING SUPERUTIL BLIS,GS.  22.300,https://www.superseis.com.py/images/thumbs/0230614_500.jpeg,5/12/24
Utensilios,PINZA PARA ROPAS SUPERUTIL 2,GS.  26.200,https://www.superseis.com.py/images/thumbs/0230610_500.jpeg,5/12/24
Utensilios,ABRELATA ESPECIAL S/E DAYO REF OP105H ,GS.  7.900,https://www.superseis.com.py/images/thumbs/0230515_500.jpeg,5/12/24
Utensilios,ABRIDOR S/E DAYO REF OP0010 ,GS.  8.500,https://www.superseis.com.py/images/thumbs/0230514_500.jpeg,5/12/24
Utensilios,CORTADOR P/PIZZA S/E DAYO REF KM60057,GS.  13.900,https://www.superseis.com.py/images/thumbs/0230511_500.jpeg,5/12/24
Utensilios,COLADOR P/TE 4X4CM S/E DAYO REF TS2969 ,GS.  9.900,https://www.superseis.com.py/images/thumbs/0230510_500.jpeg,5/12/24
Utensilios,COLADOR P/TE 54CM S/E DAYO REF TS2966A,GS.  12.400,https://www.superseis.com.py/images/thumbs/0230509_500.jpeg,5/12/24
Utensilios,TENEDOR P/ASADO INOX S/E DAYO REF KT0029J ,GS.  9.900,https://www.superseis.com.py/images/thumbs/0230508_500.jpeg,5/12/24
