category,prod_name,prod_price,product_picture,run_date
Galletitas Dulces/Saladas,GALLETITA SIN GLUTEN OREO 95GR,GS.  12.000,https://www.superseis.com.py/images/thumbs/0256069_500.jpeg,3/9/24
Galletitas Dulces/Saladas,HOGARE?AS MIX DE CEREALES GALLETITAS CON CEREALES 185 GR,GS.  7.900,https://www.superseis.com.py/images/thumbs/0250007_500.jpeg,3/9/24
Galletitas Dulces/Saladas,HOGARE?AS SESAMO GALLETITAS CON SESAMO 167 GR,GS.  7.900,https://www.superseis.com.py/images/thumbs/0250006_500.jpeg,3/9/24
Galletitas Dulces/Saladas,HOGARE?AS 7 SEMILLAS GALLETITAS CON SEMILLAS 3 PAQUETES 567 GR,GS.  17.900,https://www.superseis.com.py/images/thumbs/0250005_500.jpeg,3/9/24
Galletitas Dulces/Saladas,PIRAQUE GALLETITAS SALADA INTEGRAL 138 GR,GS.  7.800,https://www.superseis.com.py/images/thumbs/0246146_500.jpeg,3/9/24
Galletitas Dulces/Saladas,PIRAQUE GALLETITAS SALADAS 138 GR,GS.  7.800,https://www.superseis.com.py/images/thumbs/0246145_500.jpeg,3/9/24
Galletitas Dulces/Saladas,BAGLEY CEREALES CRACKERS GALLETITAS CON SALVADO 169 GR,GS.  6.650,https://www.superseis.com.py/images/thumbs/0245039_500.jpeg,3/9/24
Galletitas Dulces/Saladas,GALLETITAS CON SALVADO 169GR BAGLEY,GS.  6.650,https://www.superseis.com.py/images/thumbs/0245038_500.jpeg,3/9/24
Galletitas Dulces/Saladas,GALLETITAS CRACKERS CLASICAS BIANCA 110GR,GS.  3.100,https://www.superseis.com.py/images/thumbs/0243727_500.jpeg,3/9/24
Galletitas Dulces/Saladas,GALLETITA INTEGRAL DIET DE CHOCOLATE EL GERMANO 130GR,GS.  12.800,https://www.superseis.com.py/images/thumbs/0235021_500.jpeg,3/9/24
Mochilas/Bolsos,ZAPATILLA NEGRO/NAR BEGO HAVAIANAS 41/42,GS.  92.950,https://www.superseis.com.py/images/thumbs/0254209_500.jpeg,3/9/24
Mochilas/Bolsos,ZAPATILLA AZUL COMFY HAVAIANAS 35/36,GS.  65.950,https://www.superseis.com.py/images/thumbs/0254204_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA GRANDE LA CASA DE MUN?ECAS GABBY,GS.  159.900,https://www.superseis.com.py/images/thumbs/0254176_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA GRANDE JURASSIC WORLD EVOLUTION,GS.  214.900,https://www.superseis.com.py/images/thumbs/0254175_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA CHICA JURASSIC WORLD EVOLUTION,GS.  129.900,https://www.superseis.com.py/images/thumbs/0254174_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA CHICA CON RUEDAS JURASSIC PARK,GS.  149.900,https://www.superseis.com.py/images/thumbs/0254173_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA CHICA JURASSIC PARK,GS.  89.900,https://www.superseis.com.py/images/thumbs/0254172_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA CHICA C/RUEDAS JURASSIC WORLD,GS.  144.900,https://www.superseis.com.py/images/thumbs/0254171_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA CHICA LA CASA D/MUN?ECAS/GABYMUSI,GS.  82.900,https://www.superseis.com.py/images/thumbs/0254120_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA CHICA LA CASA DE MUN?ECAS GABBY,GS.  82.900,https://www.superseis.com.py/images/thumbs/0254119_500.jpeg,3/9/24
Mochilas/Bolsos,CARTUCHERA JURASSIC WORLD EVOLUTION,GS.  69.900,https://www.superseis.com.py/images/thumbs/0254118_500.jpeg,3/9/24
Mochilas/Bolsos,CARTUCHERA  JURASSIC WORLD BIOSYN BATTLE,GS.  69.900,https://www.superseis.com.py/images/thumbs/0254117_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA CHICA CON RUEDAS JURASSIC PARK,GS.  134.900,https://www.superseis.com.py/images/thumbs/0254116_500.jpeg,3/9/24
Mochilas/Bolsos,CARTUCHERA JURASSIC WORL A NEW ERA,GS.  66.900,https://www.superseis.com.py/images/thumbs/0254115_500.jpeg,3/9/24
Mochilas/Bolsos,ZAPATILLA ANIMALS VER HOJ HAVAIANAS 39/4,GS.  64.950,https://www.superseis.com.py/images/thumbs/0252637_500.jpeg,3/9/24
Mochilas/Bolsos,ZAPATILLA VERDE HOJA HAVAIANAS 37/38,GS.  64.950,https://www.superseis.com.py/images/thumbs/0252636_500.jpeg,3/9/24
Mochilas/Bolsos,ZAPATILLA VERDE HOJA HAVAIANAS 35/36ZAPA,GS.  64.950,https://www.superseis.com.py/images/thumbs/0252635_500.jpeg,3/9/24
Mochilas/Bolsos,ZAPATILLA GRIS HIEL/NEVOA HAVAIANAS 39/4,GS.  85.000,https://www.superseis.com.py/images/thumbs/0252629_500.jpeg,3/9/24
Mochilas/Bolsos,ZAPATILLA AZUL MARINO HAVAIANAS 45/46,GS.  85.000,https://www.superseis.com.py/images/thumbs/0252628_500.jpeg,3/9/24
Mochilas/Bolsos,MOCHILA DEPORTIVA CHAMPION PELIKAN REF.00805728,GS.  229.900,https://www.superseis.com.py/images/thumbs/0236423_500.jpeg,3/9/24
Mochilas/Bolsos,CARTUCHERA JR ESCOLAR X UNIDAD,GS.  6.700,https://www.superseis.com.py/images/thumbs/0188028_500.jpeg,3/9/24
Dayo,PLANCHA VAPORIZADOR DE MANO LILA DAYO,GS.  132.900,https://www.superseis.com.py/images/thumbs/0225378_500.jpeg,3/9/24
Dayo,"LICUADORA ELECTRICA DE 1,5 LITROS DAYO",GS.  154.400,https://www.superseis.com.py/images/thumbs/0234702_500.jpeg,3/9/24
Dayo,LICUADORA 4VELOCIDADES DAYO CAJA /REF YTY46,GS.  175.000,https://www.superseis.com.py/images/thumbs/0227921_500.jpeg,3/9/24
Dayo,LICUADORA 2 VELOCIDADES CON PERILLA DAYO REF YT1841C,GS.  154.900,https://www.superseis.com.py/images/thumbs/0214034_500.jpeg,3/9/24
Dayo,PLACA A INDUCCION CON OLLA DAYO SIN E REF YLA2A,GS.  334.600,https://www.superseis.com.py/images/thumbs/0211889_500.jpeg,3/9/24
Rallados,ILOLAY QUESO RALLADO 115 GR,GS.  25.600,https://www.superseis.com.py/images/thumbs/0245141_500.jpeg,3/9/24
Rallados,QUESO RALLADO REGGIANITO SANCOR 500GR,GS.  122.650,https://www.superseis.com.py/images/thumbs/0244458_500.jpeg,3/9/24
Rallados,QUESO RALLADO REGGIANITO SANCOR 190GR,GS.  46.000,https://www.superseis.com.py/images/thumbs/0244457_500.jpeg,3/9/24
Rallados,QUESO CUATRO QUESOS QUESABORES SANCOR 150GR,GS.  46.500,https://www.superseis.com.py/images/thumbs/0240880_500.jpeg,3/9/24
Rallados,QUESO RALLADO REGGIANITO SANCOR 40GR,GS.  8.150,https://www.superseis.com.py/images/thumbs/0240879_500.jpeg,3/9/24
Rallados,QUESO RALLADO REGGIANITO SANCOR 100GR,GS.  23.950,https://www.superseis.com.py/images/thumbs/0240878_500.jpeg,3/9/24
Rallados,QUESO RALLADO TREGAR 40GR,GS.  6.250,https://www.superseis.com.py/images/thumbs/0218321_500.png,3/9/24
Rallados,QUESO RALLADO ILOLAY 40 GR,GS.  9.150,https://www.superseis.com.py/images/thumbs/0176775_500.jpeg,3/9/24
Alimento de Aves,SUPER MIX BOLSAS X800 GR,GS.  15.850,https://www.superseis.com.py/images/thumbs/0255754_500.jpeg,3/9/24
Alimento de Aves,ALIMENTO P/ AVE MEZCLA LOROS Y PERICOS 800G ANIMALS,GS.  23.100,https://www.superseis.com.py/images/thumbs/0251148_500.jpeg,3/9/24
Alimento de Aves,SEMILLA DE GIRASOL IDEAL 200GR SIN MARCA,GS.  4.700,https://www.superseis.com.py/images/thumbs/0251139_500.jpeg,3/9/24
Alimento de Aves,ALIMENTO BALANCEADO PARA GALLINA PONEDORA FOODY 1KG,GS.  7.200,https://www.superseis.com.py/images/thumbs/0233057_500.jpeg,3/9/24
Alimento de Aves,ALIMENTO P/ AVES MIJO/LINO MEZCLA 800G ANIMALS,GS.  17.800,https://www.superseis.com.py/images/thumbs/0228860_500.jpeg,3/9/24
Alimento de Aves,COMIDA PARA AVES TORI CAJA 1 UN,GS.  8.400,https://www.superseis.com.py/images/thumbs/0228851_500.jpeg,3/9/24
