category,prod_name,prod_price,product_picture,run_date
Normales,LICOR MARULA C/CREMA/CHOCO AMARULA 750ML,Gs   122.950,https://www.stock.com.py/images/thumbs/0206590_500.jpeg,4/11/24
Normales,LICOR MARULA COCONUT VEGANO AMARULA 750M,Gs   146.800,https://www.stock.com.py/images/thumbs/0206589_500.jpeg,4/11/24
Normales,CAFFO VECCHIO AMARO DEL CAPO 750 ML,Gs   134.200,https://www.stock.com.py/images/thumbs/0205340_500.jpeg,4/11/24
Normales,CAFFO VECCHIA GRAPPA 750 ML,Gs   180.950,https://www.stock.com.py/images/thumbs/0203552_500.jpeg,4/11/24
Normales,CAFFO GRAPPA ITALIANA 750 ML,Gs   126.600,https://www.stock.com.py/images/thumbs/0203551_500.jpeg,4/11/24
Normales,CAFFO LIMONCINO DELL-ISOLA 750 ML,Gs   113.900,https://www.stock.com.py/images/thumbs/0203550_500.jpeg,4/11/24
Normales,BORSCI LIQUEUR S.MARZANO 750 ML,Gs   152.100,https://www.stock.com.py/images/thumbs/0203549_500.jpeg,4/11/24
Normales,LICOR D/HIERBAS 350ML JAGERMEISTER BOTELLA ,Gs   64.000,https://www.stock.com.py/images/thumbs/0173045_500.jpeg,4/11/24
Normales,LICOR D/HIERBAS 700ML JAGERMEISTER BOTELLA,Gs   125.000,https://www.stock.com.py/images/thumbs/0173044_500.jpeg,4/11/24
Gasificados,VINO BLANCO ESPUMOSO SECO CINZANO 750ML,Gs   75.000,https://www.stock.com.py/images/thumbs/0208019_500.jpeg,4/11/24
Gasificados,"VINO ""FRIZZE"" EVOLUTION BLUE BOT 750 ML",Gs   18.500,https://www.stock.com.py/images/thumbs/0207988_500.jpeg,4/11/24
Gasificados,LOLEA MEDITERRANEAN SPIRIT N?5 VINO ROSADO FRIZZANTE 750 ML,Gs   107.700,https://www.stock.com.py/images/thumbs/0200920_500.jpeg,4/11/24
Vidrio,VASO LARGO ACRI 300ML SAN REMO SR3002/1,Gs   4.900,https://www.stock.com.py/images/thumbs/0209512_500.jpeg,4/11/24
Vidrio,VASO D/VID QUIERO MAS 350ML DAYO BJ147,Gs   6.900,https://www.stock.com.py/images/thumbs/0208266_500.jpeg,4/11/24
Vidrio,MANIJA C/FRASE 385ML DAYO REF ZB11300,Gs   14.900,https://www.stock.com.py/images/thumbs/0207403_500.png,4/11/24
Vidrio,VASOS SAN MARINO DE 270ML DE 6UN SET,Gs   23.200,https://www.stock.com.py/images/thumbs/0207372_500.jpeg,4/11/24
Vidrio,VASOS SAN MARINO DE 270ML DE 6UN SET,Gs   23.200,https://www.stock.com.py/images/thumbs/0207345_500.jpeg,4/11/24
Vidrio,VASO SAN MARINO ARUBA 465 ML,Gs   9.600,https://www.stock.com.py/images/thumbs/0207344_500.jpeg,4/11/24
Vidrio,VASO SAN MARINO BROOKLYN 200 ML,Gs   6.700,https://www.stock.com.py/images/thumbs/0207342_500.jpeg,4/11/24
Vidrio,VASO SAN MARINO BROOKLYN 65 ML,Gs   6.300,https://www.stock.com.py/images/thumbs/0207341_500.jpeg,4/11/24
Vidrio,VASO SAN MARINO FIRENZE 360 ML,Gs   6.300,https://www.stock.com.py/images/thumbs/0207340_500.jpeg,4/11/24
Vidrio,MANIJA P/CERV VIDRIO 360ML DAYO ZB06 300,Gs   14.900,https://www.stock.com.py/images/thumbs/0207325_500.jpeg,4/11/24
Vidrio,COPA P/HELADO 190ML VD DAYO REF BQ9575,Gs   5.900,https://www.stock.com.py/images/thumbs/0207233_500.jpeg,4/11/24
Vidrio,SM BUFFET COPAS DE 186 ML 6 UNIDADES,Gs   57.200,https://www.stock.com.py/images/thumbs/0200659_500.jpeg,4/11/24
Vidrio,COZA VASO CONICO CASUAL NEGRO 200 ML,Gs   5.700,https://www.stock.com.py/images/thumbs/0193808_500.jpeg,4/11/24
Vidrio,COZA VASO DE PLASTICO NEGRO 275 ML,Gs   6.500,https://www.stock.com.py/images/thumbs/0193798_500.jpeg,4/11/24
Vidrio,COZA VASO CONICO CASUAL AZUL BALTICO 200 ML,Gs   5.700,https://www.stock.com.py/images/thumbs/0193794_500.jpeg,4/11/24
Vidrio,COZA VASO DE PLASTICO BLANCO 275 ML,Gs   6.500,https://www.stock.com.py/images/thumbs/0193787_500.jpeg,4/11/24
Vidrio,COPA P/AGUA OXFORD CRYSTAL 490 ML REF.7220 ,Gs   32.900,https://www.stock.com.py/images/thumbs/0193396_500.jpeg,4/11/24
Vidrio,VASO LAGER SM 300ML,Gs   5.700,https://www.stock.com.py/images/thumbs/0188813_500.jpeg,4/11/24
Vidrio,COPA DE VIDRIO PARA VINO 455ML DAYO,Gs   12.500,https://www.stock.com.py/images/thumbs/0182043_500.jpeg,4/11/24
Vidrio,COPA PARA HELADO DAYO 198ML,Gs   4.900,https://www.stock.com.py/images/thumbs/0181902_500.jpeg,4/11/24
Vidrio,VASO DE VIDRIO 150 ML DAYO,Gs   1.950,https://www.stock.com.py/images/thumbs/0181901_500.jpeg,4/11/24
Vidrio,VASO DE VIDRIO 260ML LIFE Y LIVING,Gs   2.500,https://www.stock.com.py/images/thumbs/0181900_500.jpeg,4/11/24
Vidrio,VASO D/VIDRIO 310ML LIFE Y LIVING REF PBS53H9 ,Gs   5.900,https://www.stock.com.py/images/thumbs/0180746_500.jpeg,4/11/24
Vidrio,VASO D/VIDRIO P/TRAGO LARGO 340ML LIFE Y LIVING REF PSJ3504B ,Gs   5.900,https://www.stock.com.py/images/thumbs/0180745_500.jpeg,4/11/24
Vidrio,VASO D/VIDRIO 255ML C/ DIS LIFE Y LIVING REF 6901E ,Gs   4.500,https://www.stock.com.py/images/thumbs/0180741_500.jpeg,4/11/24
Vidrio,VASO D/VIDRIO 340ML LIFE Y LIVING REF AS12,Gs   3.900,https://www.stock.com.py/images/thumbs/0165469_500.jpeg,4/11/24
Vidrio,VASO D/VIDRIO 380ML COL VAR LIFE Y LIVING S/E REF PS1710B ,Gs   5.400,https://www.stock.com.py/images/thumbs/0165468_500.jpeg,4/11/24
Vidrio,VASO D/VIDRIO 320ML LIFE Y LIVING S/E REF GA014,Gs   6.900,https://www.stock.com.py/images/thumbs/0165465_500.jpeg,4/11/24
Turrones,ARCOR TURRON & MANI SABOR CHOCOLATADA 25 GR,Gs   1.250,https://www.stock.com.py/images/thumbs/0204465_500.jpeg,4/11/24
Turrones,TURRON D/MANI C/MIEL 120GR LHERITIER PAQ,Gs   6.850,https://www.stock.com.py/images/thumbs/0204437_500.jpeg,4/11/24
Turrones,TURRON D/MANI C/MIEL 250GR LHERITIER PAQ,Gs   12.500,https://www.stock.com.py/images/thumbs/0204436_500.jpeg,4/11/24
Turrones,TURRON D/MANI C/FRUTAS 100GR LHERITIER PLA,Gs   6.600,https://www.stock.com.py/images/thumbs/0204435_500.jpeg,4/11/24
Turrones,PICO TURRON DE CHOCOLATE CON LECHE Y ALMENDRAS 200 GR,Gs   95.350,https://www.stock.com.py/images/thumbs/0203558_500.jpeg,4/11/24
