category,prod_name,prod_price,product_picture,run_date
Aseo,CEPILLO DENTAL PARA NIÑOS BARBIE COLGATE,GS.  26.000,https://www.superseis.com.py/images/thumbs/0252265_500.jpeg,28/5/24
Aseo,CEPILLO DENTAL NIÑOS EXTRA SUAVE COLGATE,GS.  26.000,https://www.superseis.com.py/images/thumbs/0252260_500.jpeg,28/5/24
Aseo,ALICATE CON MANGO BABELITO,GS.  18.600,https://www.superseis.com.py/images/thumbs/0205052_500.jpeg,28/5/24
Aseo,ASPIRADOR NASAL BABELITO 1,GS.  22.500,https://www.superseis.com.py/images/thumbs/0180664_500.jpeg,28/5/24
Aseo,SUCCIONADOR DE LECHE BABELITO,GS.  75.000,https://www.superseis.com.py/images/thumbs/0180607_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMED PIEL SENSIBLE DODDY 100UN,GS.  14.800,https://www.superseis.com.py/images/thumbs/0254594_500.jpeg,28/5/24
Toallitas Humedas,TOALLITAS HUMEDAS DODDY 50 UNIDADES,GS.  8.800,https://www.superseis.com.py/images/thumbs/0254593_500.jpeg,28/5/24
Toallitas Humedas,TOALLITAS HUMEDAS P/BEBES DR SELBY 60UN,GS.  20.150,https://www.superseis.com.py/images/thumbs/0250535_500.jpeg,28/5/24
Toallitas Humedas,PEQUE?IN ORIGINAL TOALLAS HUMEDAS 100 UNIDADES,GS.  38.500,https://www.superseis.com.py/images/thumbs/0248525_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA 50 UNIDADES MILI PAQUETE ,GS.  9.900,https://www.superseis.com.py/images/thumbs/0248002_500.jpeg,28/5/24
Toallitas Humedas,INFANZIA TOALLITAS HUMEDAS CON ALOE VERA 100 UNIDADES,GS.  13.900,https://www.superseis.com.py/images/thumbs/0247175_500.jpeg,28/5/24
Toallitas Humedas,BABY BLUE JABON DE GLICERINA PIEL SENSIBLE 1000 ML,GS.  46.650,https://www.superseis.com.py/images/thumbs/0246994_500.png,28/5/24
Toallitas Humedas,HUGGIES TOALLITAS HUMEDAS 4 EN 1 184 UNIDADES,GS.  76.900,https://www.superseis.com.py/images/thumbs/0244944_500.jpeg,28/5/24
Toallitas Humedas,TOALLITAS HUMEDAS PREVEX BABY DERMO 48UNID,GS.  32.000,https://www.superseis.com.py/images/thumbs/0243485_500.jpeg,28/5/24
Toallitas Humedas,TOALLITAS HUMEDAS PREVEX BABY DERMO 72UNID,GS.  28.550,https://www.superseis.com.py/images/thumbs/0243484_500.jpeg,28/5/24
Toallitas Humedas,PETTY BODY TOALLITAS HUMEDAS 50 UNIDADES,GS.  9.750,https://www.superseis.com.py/images/thumbs/0242368_500.jpeg,28/5/24
Toallitas Humedas,AGUBABY TOALLITAS HUMEDAS CON ALOE VERA Y MANZANILLA 100 UNIDADES,GS.  13.850,https://www.superseis.com.py/images/thumbs/0241965_500.jpeg,28/5/24
Toallitas Humedas,AGUBABY TOALLITAS HUMEDAS CON ALOE VERA Y MANZANILLA 50 UNIDADES,GS.  8.250,https://www.superseis.com.py/images/thumbs/0241964_500.jpeg,28/5/24
Toallitas Humedas,HUGGIES TRIPLE PROTECCION TOALLITAS HUMEDAS 96 UNIDADES,GS.  22.500,https://www.superseis.com.py/images/thumbs/0241736_500.jpeg,28/5/24
Toallitas Humedas,PEQUE?IN TOALLITAS HUMEDAS ANTIBACTERIAL CON ALOE VERA VITAMINA E Y CLORHEXIDINA 10 UNIDADES,GS.  5.500,https://www.superseis.com.py/images/thumbs/0241502_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA CUIDADO 4 EN 1 HUGGIES 80UNID,GS.  33.100,https://www.superseis.com.py/images/thumbs/0240640_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA CUIDADO 4 EN 1 HUGGIES 48UNID,GS.  20.800,https://www.superseis.com.py/images/thumbs/0240639_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA OLEO CALCAREO HUGGIES 48UNID,GS.  33.000,https://www.superseis.com.py/images/thumbs/0240638_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA PURO & NATURAL HUGGIES 80UNID,GS.  49.700,https://www.superseis.com.py/images/thumbs/0240637_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA PURO & NATURAL HUGGIES 48UNID,GS.  33.000,https://www.superseis.com.py/images/thumbs/0240636_500.jpeg,28/5/24
Toallitas Humedas,TOALLITAS HUMEDAS PERSONALIDADE BABY 50UNID,GS.  12.750,https://www.superseis.com.py/images/thumbs/0239699_500.png,28/5/24
Toallitas Humedas,TOALLITAS HUMEDAS AGUBABY 50UNID,GS.  8.250,https://www.superseis.com.py/images/thumbs/0239077_500.jpeg,28/5/24
Toallitas Humedas,PETTY BABY TOALLITAS HUMEDAS 50 UNIDADES,GS.  9.350,https://www.superseis.com.py/images/thumbs/0238150_500.jpeg,28/5/24
Toallitas Humedas,TOALLITAS HUM SURT DODDY PAGUE 2 LLEVE 3,GS.  17.600,https://www.superseis.com.py/images/thumbs/0237383_500.jpeg,28/5/24
Toallitas Humedas,JABON PARA BEBE 80 GR ALGABO BABY,GS.  7.800,https://www.superseis.com.py/images/thumbs/0236677_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA ORIGINAL PEQUEÑIN 24UNID,GS.  10.800,https://www.superseis.com.py/images/thumbs/0234522_500.jpeg,28/5/24
Toallitas Humedas,TOALLITA HUMEDA ALOE VERA PEQUEÑIN 24UNID,GS.  9.900,https://www.superseis.com.py/images/thumbs/0234521_500.jpeg,28/5/24
Varios,CINTA DE EMBALAJE TRANSPARENTE 48MMX80MTS EDES BLI,GS.  14.550,https://www.superseis.com.py/images/thumbs/0254858_500.png,28/5/24
Varios,"TIJERA ""CENTRUM"" 220 CM",GS.  25.950,https://www.superseis.com.py/images/thumbs/0254286_500.jpeg,28/5/24
Varios,LAPICES DE COL TRIANG CARIOCA TITA 12UN,GS.  26.500,https://www.superseis.com.py/images/thumbs/0254189_500.jpeg,28/5/24
Varios,PEGAMENTO ADHESIVO EN BARRA PELIKAN 10GR,GS.  5.100,https://www.superseis.com.py/images/thumbs/0254170_500.jpeg,28/5/24
Varios,KIT BASICO OFICINA NARANCHIT,GS.  27.800,https://www.superseis.com.py/images/thumbs/0254169_500.jpeg,28/5/24
Varios,ROLLER PELIKAN BORRABLE AZUL,GS.  10.700,https://www.superseis.com.py/images/thumbs/0254168_500.jpeg,28/5/24
Varios,PEGAMENTO LIQUIDO PELIKAN 250 ML,GS.  22.400,https://www.superseis.com.py/images/thumbs/0254167_500.jpeg,28/5/24
Varios,BOLIGRAFO + LAPIZ CORRECTOR PELIKAN KIT,GS.  10.800,https://www.superseis.com.py/images/thumbs/0254165_500.jpeg,28/5/24
Varios,PEGAMENTO PELIKAN LIQUIDO 100 ML,GS.  9.750,https://www.superseis.com.py/images/thumbs/0254164_500.jpeg,28/5/24
Varios,MALETIN DELLOFINE OFICIO AHUMADO DELLO,GS.  37.000,https://www.superseis.com.py/images/thumbs/0254159_500.jpeg,28/5/24
Varios,TEMPERA AMARILLO ARTESCO 250 ML,GS.  13.600,https://www.superseis.com.py/images/thumbs/0253997_500.jpeg,28/5/24
Varios,METALICOS DE COLORES 100UN ARTESCO CLIPS,GS.  4.100,https://www.superseis.com.py/images/thumbs/0253987_500.jpeg,28/5/24
Varios,PLASTICOLA SINTETICA 90 ML ARTESCO,GS.  5.900,https://www.superseis.com.py/images/thumbs/0253986_500.jpeg,28/5/24
Varios,MINI ENGRAPADORA ARTESCO,GS.  14.600,https://www.superseis.com.py/images/thumbs/0253981_500.jpeg,28/5/24
Varios,COLA MERCUR 90 GR,GS.  5.000,https://www.superseis.com.py/images/thumbs/0253931_500.png,28/5/24
Varios,BORRADOR XALINGO PARA PIZZARRA,GS.  15.000,https://www.superseis.com.py/images/thumbs/0253930_500.png,28/5/24
Varios,PEGAMAMENTO COLA FRI?A CRISTAL TORRE 250G,GS.  16.750,https://www.superseis.com.py/images/thumbs/0253870_500.jpeg,28/5/24
Varios,PEGAMAMENTO COLA FRI?A CRISTAL TORRE 125G,GS.  10.550,https://www.superseis.com.py/images/thumbs/0253858_500.jpeg,28/5/24
Varios, TIZAS MIXTO 12UN REAL CJA ,GS.  4.300,https://www.superseis.com.py/images/thumbs/0253848_500.png,28/5/24
Varios,LIBRO PEQUEN?OS GEN SICOBEN CALIG/ING/ESP,GS.  32.000,https://www.superseis.com.py/images/thumbs/0253839_500.jpeg,28/5/24
Varios,ADHESIVO HERZIG 2 EN 1 100 GR,GS.  17.200,https://www.superseis.com.py/images/thumbs/0253695_500.jpeg,28/5/24
