category,prod_name,prod_price,product_picture,run_date
Otros Artículos,INSECTICIDA LIQUIDO PIRETROIDE MAPEX 100ml ,Gs   29.300,https://www.stock.com.py/images/thumbs/0186104_500.jpeg,1/7/24
Otros Artículos,GUANTE DE TRABAJO STANFORD,Gs   20.000,https://www.stock.com.py/images/thumbs/0182077_500.jpeg,1/7/24
Otros Artículos,GUANTE DE TRABAJO  STANFORD S/E REF ST-160302,Gs   10.000,https://www.stock.com.py/images/thumbs/noDefaultImage_stock_500.gif,1/7/24
Jabones,JABÓN LIQUIDO DAILY INTIMO CUIDADO SUAVE 350ML ,Gs   30.900,https://www.stock.com.py/images/thumbs/0208700_500.png,2/7/24
Jabones,JABON FACIAL ANTIACNE TEENAGERS 120ML,Gs   16.500,https://www.stock.com.py/images/thumbs/0208698_500.png,2/7/24
Jabones,JABON TOCADOR PARTY 80 GR CREMOSO,Gs   1.400,https://www.stock.com.py/images/thumbs/0208361_500.jpeg,2/7/24
Jabones,JABON TOCADOR PARTY 80 GR  VERDE,Gs   1.400,https://www.stock.com.py/images/thumbs/0208359_500.jpeg,2/7/24
Jabones,JABON TOCADOR PARTY 80 GR ROSA,Gs   1.400,https://www.stock.com.py/images/thumbs/0208357_500.jpeg,2/7/24
Jabones,JABON TOCADOR PARTY 80 GR AMARILLO,Gs   1.400,https://www.stock.com.py/images/thumbs/0208355_500.jpeg,2/7/24
Jabones,JABON ANTIBACT PROTEX AVEN/PROBIOT 270GR,Gs   19.000,https://www.stock.com.py/images/thumbs/0207626_500.jpeg,2/7/24
Jabones,JABON NIVEA HUMECTANTE LAVANDA/OLEOS 3U,Gs   19.950,https://www.stock.com.py/images/thumbs/0207597_500.jpeg,2/7/24
Jabones,JABON TOC MAR VANILLA TOUCH 3UN DE 125GR,Gs   16.900,https://www.stock.com.py/images/thumbs/0206478_500.jpeg,2/7/24
Jabones,JABON TOC MAR SWEET TEMPTATION 3UN 125GR,Gs   16.900,https://www.stock.com.py/images/thumbs/0206080_500.jpeg,2/7/24
Jabones,LACTOVIT MEN LACTOUREA 3 EN 1 GEL DE BA?O 500 ML,Gs   37.550,https://www.stock.com.py/images/thumbs/0205088_500.jpeg,2/7/24
Jabones,JABON TOC HUMECT C2 3X125GR EDIC ESPECIAL,Gs   60.000,https://www.stock.com.py/images/thumbs/0204993_500.jpeg,2/7/24
Jabones,LUX JABON CON GLICERINA JAZMIN CREMOSO 3 UNIDADES 125 GR,Gs   17.100,https://www.stock.com.py/images/thumbs/0204951_500.jpeg,2/7/24
Jabones,JABON DESMAQUIL MAKE OUT 100ML DERMACHEM,Gs   23.900,https://www.stock.com.py/images/thumbs/0204846_500.jpeg,2/7/24
Jabones,JABON LIQ FACIAL MAKE UP 100ML DERMACHEM,Gs   23.900,https://www.stock.com.py/images/thumbs/0204845_500.jpeg,2/7/24
Jabones,MAR ANTIBAC KIDS JABON DE TOCADOR 90 GR 3 UNIDADES,Gs   15.650,https://www.stock.com.py/images/thumbs/0203705_500.jpeg,2/7/24
Jabones,MAR JABON DE TOCADOR ROSAS Y CERAMIDAS 3 UNIDADES 125 GR,Gs   16.900,https://www.stock.com.py/images/thumbs/0203701_500.jpeg,2/7/24
Jabones,SIMOND-S DERMO CARE HIPOALERGENICO JABON EN GEL CON GLICERINA CREMOSO 750 ML,Gs   38.150,https://www.stock.com.py/images/thumbs/0203665_500.jpeg,2/7/24
Jabones,SIMOND-S DERMO CARE HIPOALERGENICO JABON EN GEL CON GLICERINA AVENA 750 ML,Gs   38.150,https://www.stock.com.py/images/thumbs/0203664_500.jpeg,2/7/24
Jabones,JABON DE TOCADOR C2 MAGICA ENERGIA 130 G,Gs   4.950,https://www.stock.com.py/images/thumbs/0203204_500.jpeg,2/7/24
Jabones,JABON TOC FLORES AMAR/MIEL SUSI 80GR,Gs   3.100,https://www.stock.com.py/images/thumbs/0203167_500.jpeg,2/7/24
Jabones,JABON TOC FLORES/ROSAS/CEREZAS SUSI 80GR,Gs   3.100,https://www.stock.com.py/images/thumbs/0203166_500.jpeg,2/7/24
Jabones,JABON TOC FLORES D/ALG Y LECHE SUSI 80GR,Gs   3.100,https://www.stock.com.py/images/thumbs/0203165_500.jpeg,2/7/24
Jabones,JABON LIQUIDO CORPORAL NUTRICION INDULGENTE DOVE 250ML,Gs   21.700,https://www.stock.com.py/images/thumbs/0201886_500.jpeg,2/7/24
Especiales,QUESO AZUL TROZADO SANTA ROSA 140GR,Gs   24.400,https://www.stock.com.py/images/thumbs/0187839_500.jpeg,2/7/24
Especiales,QUESO EN HORMA AZUL SANTA ROSA xKG,Gs   169.100,https://www.stock.com.py/images/thumbs/0187836_500.jpeg,2/7/24
Especiales,QUESO AZUL SHEHUEN xKG,Gs   124.600,https://www.stock.com.py/images/thumbs/0187826_500.jpeg,2/7/24
Guantes,GUANTES SUPERIOR PEQUEÑO TAMAÑO S VIRUTEX 1PAR,Gs   13.050,https://www.stock.com.py/images/thumbs/0198617_500.jpeg,7/7/24
Guantes,GUANTES SUPERIOR GIGANTE TAMAÑO L VIRUTEX 1PAR,Gs   13.050,https://www.stock.com.py/images/thumbs/0198616_500.jpeg,7/7/24
Guantes,ESPONJA TININDO MULTIUSO 1 UN,Gs   2.100,https://www.stock.com.py/images/thumbs/0198215_500.jpeg,7/7/24
Guantes,GUANTES DE LATEX TAMAÑO L PULOIL ,Gs   12.500,https://www.stock.com.py/images/thumbs/0195165_500.jpeg,7/7/24
Guantes,GUANTES DE LATEX TAMAÑO M PULOIL ,Gs   12.500,https://www.stock.com.py/images/thumbs/0195164_500.jpeg,7/7/24
Guantes,GUANTE DE LATEX ROJO JASPE,Gs   19.600,https://www.stock.com.py/images/thumbs/0186094_500.jpeg,7/7/24
Guantes,GUANTE ROSADO L AFELPADO JASPE PAQ/GRANDE,Gs   19.600,https://www.stock.com.py/images/thumbs/0176850_500.jpeg,7/7/24
Guantes,GUANTE SCOTCH BRITE TAREAS PESADAS P,Gs   13.600,https://www.stock.com.py/images/thumbs/0176578_500.jpeg,7/7/24
Guantes,GUANTES DE GOMA Nª7,Gs   13.800,https://www.stock.com.py/images/thumbs/0176512_500.jpeg,7/7/24
Guantes,GUANTES DE GOMA T.GRANDE CONDOR BSA,Gs   14.750,https://www.stock.com.py/images/thumbs/0174004_500.jpeg,7/7/24
Guantes,GUANTE DE GOMA CONDOR TAMAÑO MEDIANO,Gs   14.750,https://www.stock.com.py/images/thumbs/0174002_500.jpeg,7/7/24
Guantes,GUANTES DE GOMA T PEQUEÑO CONDOR BSA,Gs   14.750,https://www.stock.com.py/images/thumbs/0174001_500.jpeg,7/7/24
Guantes,GUANTE SCOTCH BRITE MULTIUSO PEQUEÑO,Gs   17.900,https://www.stock.com.py/images/thumbs/0165249_500.png,7/7/24
Guantes,GUANTE SCOTCH BRITE MULTIUSO MEDIANO,Gs   15.500,https://www.stock.com.py/images/thumbs/0165248_500.png,7/7/24
Guantes,GUANTE SCOTCH BRITE MULTIUSO GRANDE,Gs   15.500,https://www.stock.com.py/images/thumbs/0165246_500.png,7/7/24
Guantes,TRAPO P/PISO 45X50CM GREEN COTTON GREEN,Gs   6.500,https://www.stock.com.py/images/thumbs/0158305_500.jpeg,7/7/24
Guantes,GUANTE PLUMITA GRANDE,Gs   9.900,https://www.stock.com.py/images/thumbs/0146476_500.jpeg,7/7/24
Guantes,GUANTE PLUMITA MEDIANO,Gs   9.900,https://www.stock.com.py/images/thumbs/0146475_500.jpeg,7/7/24
Guantes,GUANTE PLUMITA CHICO,Gs   9.900,https://www.stock.com.py/images/thumbs/0146474_500.jpeg,7/7/24
