category,prod_name,prod_price,product_picture,run_date
Papelería/Sobres,ALAMO PAPEL SULFITO 81 X 116 CM 10 UNIDADES,GS.  38.050,https://www.superseis.com.py/images/thumbs/0252587_500.jpeg,1/1/24
Papelería/Sobres,RESMA DE PAPEL TAM OFICIO ALAMO,GS.  53.150,https://www.superseis.com.py/images/thumbs/0252001_500.jpeg,1/1/24
Papelería/Sobres,TORRE LAPICES DE COLORES TRIANGULARES 8 UNIDADES,GS.  30.850,https://www.superseis.com.py/images/thumbs/0249319_500.jpeg,1/1/24
Papelería/Sobres,TORRE GRIP PARA LAPICES 2 UNIDADES,GS.  10.950,https://www.superseis.com.py/images/thumbs/0249318_500.jpeg,1/1/24
Papelería/Sobres,STICK-N AUTOADHESIVOS Y BANDERITAS HEART COLORES SURTIDOS 3 BLOCKS X 25 HOJAS + 1 BLOCK X 20 HOJAS,GS.  12.800,https://www.superseis.com.py/images/thumbs/0248921_500.jpeg,1/1/24
Papelería/Sobres,STAEDTLER LAPIZ DE PAPEL 2B,GS.  6.500,https://www.superseis.com.py/images/thumbs/0248913_500.jpeg,1/1/24
Papelería/Sobres,GOMA EVA COLORES SURTIDOS TOALLA 1UN DUS,GS.  7.250,https://www.superseis.com.py/images/thumbs/0248854_500.jpeg,1/1/24
Papelería/Sobres,NOTAS ADH CUBO PASTEL TALBOT,GS.  30.750,https://www.superseis.com.py/images/thumbs/0248359_500.jpeg,1/1/24
Papelería/Sobres,SUPER CELOFAN P/ASADOS ROLLO 45CM X 4 M,GS.  12.600,https://www.superseis.com.py/images/thumbs/0248120_500.jpeg,1/1/24
Papelería/Sobres,CARTULINA OSCURA OFICIO X 10 HOJAS ALAMO,GS.  12.400,https://www.superseis.com.py/images/thumbs/0237198_500.jpeg,1/1/24
Papelería/Sobres,CARTULINA DE HILO 25 UNIDADES ALAMO BLIS,GS.  22.950,https://www.superseis.com.py/images/thumbs/0237156_500.jpeg,1/1/24
Papelería/Sobres,LAPIZ DE PAPEL STABILO OTHELLO 3B 4B 5B,GS.  12.850,https://www.superseis.com.py/images/thumbs/0235938_500.jpeg,1/1/24
Papelería/Sobres,PALITOS GOMA EVA TORRE EST 1UN,GS.  11.350,https://www.superseis.com.py/images/thumbs/0232082_500.jpeg,1/1/24
Papelería/Sobres,NUMEROS DE GOMA EVA ADHESIVOS TORRE,GS.  13.450,https://www.superseis.com.py/images/thumbs/0232067_500.jpeg,1/1/24
Papelería/Sobres,CARTULINA DE HILO ROSA DUSON PAQ 25 UN ,GS.  26.850,https://www.superseis.com.py/images/thumbs/0231704_500.jpeg,1/1/24
Papelería/Sobres,NOTAS AUTOADHESIVAS NEON ECO X100 75X75MM,GS.  5.600,https://www.superseis.com.py/images/thumbs/0231117_500.jpeg,1/1/24
Papelería/Sobres,LAPIZ DE PAPEL FABER CON TABLA 3 UNIDADES ,GS.  8.750,https://www.superseis.com.py/images/thumbs/0231075_500.jpeg,1/1/24
Papelería/Sobres,"PAPEL FOTOGRAFICO ""FOLEX"" GLOSSY 150GR",GS.  53.250,https://www.superseis.com.py/images/thumbs/0225584_500.jpeg,1/1/24
Papelería/Sobres,SET LAPIZ DE PAPEL INJEX PEN X,GS.  4.550,https://www.superseis.com.py/images/thumbs/0225551_500.jpeg,1/1/24
Papelería/Sobres,SET DE LAPIZ CENTRUM PACK 2 PIEZAS,GS.  4.550,https://www.superseis.com.py/images/thumbs/0225375_500.jpeg,1/1/24
Papelería/Sobres,NOTA VARIOS COLORES 5X100H CON U POSTIT PAQUETE,GS.  22.500,https://www.superseis.com.py/images/thumbs/0223485_500.jpeg,1/1/24
Papelería/Sobres,BANDERITA SEÑALADORA AMARILLA 3M BLISTER,GS.  12.000,https://www.superseis.com.py/images/thumbs/0223269_500.jpeg,1/1/24
Papelería/Sobres,HOJA DE DIBUJO NRO. 2 25 UNIDADES ALAMO BLIS,GS.  13.700,https://www.superseis.com.py/images/thumbs/0212513_500.jpeg,1/1/24
Papelería/Sobres,FORRO ARAÑA VRIOS COL 56X73CM ALAMO BLI,GS.  8.400,https://www.superseis.com.py/images/thumbs/0212407_500.jpeg,1/1/24
Papelería/Sobres,CARTULINA CLARA 44X63CM ALAMO BLI,GS.  5.900,https://www.superseis.com.py/images/thumbs/0212399_500.jpeg,1/1/24
Comercial,HOJA DE PAPEL A4 100 UNIDADES DUSON PAQUETE ,GS.  14.900,https://www.superseis.com.py/images/thumbs/0248855_500.jpeg,1/1/24
