category,prod_name,prod_price,product_picture,run_date
Verduras,ARVEJAS 500GR FRUTOS DEL MAIPO PAQ,Gs   17.550,https://www.stock.com.py/images/thumbs/0179806_500.jpeg,1/10/24
Verduras,CHOCLO E/GRANOS 500GR FRUTOS DEL MAIPO PAQ,Gs   17.000,https://www.stock.com.py/images/thumbs/0179805_500.jpeg,1/10/24
Verduras,CHOCLO E/GRANOS 200GR FRUTOS DEL MAIPO PAQ,Gs   10.100,https://www.stock.com.py/images/thumbs/0179804_500.jpeg,1/10/24
Verduras,PRIMAVERA 200GR FRUTOS DEL MAIPO PAQ,Gs   8.800,https://www.stock.com.py/images/thumbs/0179803_500.jpeg,1/10/24
Verduras,ENSALADA RUSA 450GR FRUTOS DEL MAIPO PAQ,Gs   22.500,https://www.stock.com.py/images/thumbs/0179802_500.jpeg,1/10/24
Verduras,MIX D/BERRIES 400GR FRUTOS DEL MAIPO PAQ,Gs   46.650,https://www.stock.com.py/images/thumbs/0179795_500.jpeg,1/10/24
Verduras,SALTEADO D/THAI WOK 500GR FRUTOS DEL MAIPO PAQ,Gs   25.700,https://www.stock.com.py/images/thumbs/0179794_500.jpeg,1/10/24
Verduras,SALTEADO D/CHAP 500GR SUI WOK FRUTOS DEL MAIPO PAQ,Gs   24.600,https://www.stock.com.py/images/thumbs/0179793_500.jpeg,1/10/24
Verduras,FRAMBUESAS 250GR FRUTOS DEL MAIPO PAQ,Gs   38.600,https://www.stock.com.py/images/thumbs/0179790_500.jpeg,1/10/24
Verduras,FRUTILLAS 450GRA FRUTOS DEL MAIPO PAQ,Gs   33.350,https://www.stock.com.py/images/thumbs/0179789_500.jpeg,1/10/24
Verduras,ENSALADA PRIMAVERA 500GR FRUTOS DEL MAIPO PAQ,Gs   21.000,https://www.stock.com.py/images/thumbs/0179787_500.jpeg,1/10/24
Verduras,ACELGA 400 GR JV BSA,Gs   16.900,https://www.stock.com.py/images/thumbs/0174153_500.jpeg,1/10/24
Verduras,ESPINACA IV BSA,Gs   15.900,https://www.stock.com.py/images/thumbs/0174152_500.jpeg,1/10/24
Verduras,MEZCLA DE HORTALIZAS CONGELADA JV BSA,Gs   29.450,https://www.stock.com.py/images/thumbs/0174151_500.jpeg,1/10/24
Verduras,CHAMPIÑON LAMINADO IV BSA,Gs   63.050,https://www.stock.com.py/images/thumbs/0174150_500.jpeg,1/10/24
Verduras,BROCOLI CONGELADO IV BOLSA 1K IV  IV x 10,Gs   39.900,https://www.stock.com.py/images/thumbs/0174149_500.jpeg,1/10/24
Verduras,ZANAHORIA BABY 1KG JV PQTE,Gs   40.900,https://www.stock.com.py/images/thumbs/0174148_500.jpeg,1/10/24
Verduras,SALTEADO DE VERDURAS 1KG JV PQTE,Gs   41.900,https://www.stock.com.py/images/thumbs/0174146_500.jpeg,1/10/24
Verduras,MAIZ DULCE CHOCLO JV X 1KG BSA ,Gs   41.450,https://www.stock.com.py/images/thumbs/0174144_500.jpeg,1/10/24
Verduras,ESPARRAGO JV X 1KG BSA ,Gs   118.500,https://www.stock.com.py/images/thumbs/0174142_500.jpeg,1/10/24
Verduras,COLIFLOR IV BSA,Gs   37.900,https://www.stock.com.py/images/thumbs/0174141_500.jpeg,1/10/24
Verduras,CHAUCHAS JUDIAS PLANAS 1KG JV PQTE,Gs   31.900,https://www.stock.com.py/images/thumbs/0174139_500.jpeg,1/10/24
Verduras,ARVEJAS 200GR FRUTOS DEL MAIPO PAQ,Gs   9.500,https://www.stock.com.py/images/thumbs/0173005_500.jpeg,1/10/24
Verduras,GUISANTE ARVEJAS IV BSA,Gs   35.450,https://www.stock.com.py/images/thumbs/0165832_500.jpeg,1/10/24
Verduras,COL DE BRUSELAS 1KG JV PQTE,Gs   40.600,https://www.stock.com.py/images/thumbs/0165831_500.jpeg,1/10/24
Verduras,ESPINACA MINUTO VERDE 350GR,Gs   13.950,https://www.stock.com.py/images/thumbs/0165486_500.jpeg,1/10/24
Verduras,ARVEJA MINUTO VERDE 500GR,Gs   14.000,https://www.stock.com.py/images/thumbs/0165485_500.jpeg,1/10/24
Verduras,ESPARRAGOS MINUTO VERDE 350GR,Gs   26.600,https://www.stock.com.py/images/thumbs/0165484_500.jpeg,1/10/24
Cereales,ARROZ CEREAL MUCILON NESTLE 400GR,Gs   24.100,https://www.stock.com.py/images/thumbs/0179107_500.png,1/10/24
Cereales,CEREAL DE TRIGO CON LECHE INFANTIL NESTUM 250GR,Gs   28.100,https://www.stock.com.py/images/thumbs/0179106_500.png,1/10/24
Cereales,CEREAL A BASE DE HARINA DE ARROZ INFANTIL NESTUM 350GR,Gs   45.300,https://www.stock.com.py/images/thumbs/0179105_500.jpeg,1/10/24
Cereales,CEREAL TRIGO Y FRUTAS INFANTIL NESTUM 200GR,Gs   30.950,https://www.stock.com.py/images/thumbs/0179104_500.jpeg,1/10/24
Cereales,CEREAL TRIGO-MIEL INFANTIL NESTUM 200GR,Gs   30.950,https://www.stock.com.py/images/thumbs/0179103_500.png,1/10/24
Cereales,CEREAL 5 CEREALES INFANTIL NESTUM 200GR,Gs   30.950,https://www.stock.com.py/images/thumbs/0179102_500.png,1/10/24
Aderezos/Salsas,ADEREZO  CON AJO HELLMANN'S  250GR,Gs   13.000,https://www.stock.com.py/images/thumbs/0208767_500.jpeg,1/10/24
Aderezos/Salsas,SALSA WASABI FUERTE TUBO 43G WOOMTREE,Gs   17.750,https://www.stock.com.py/images/thumbs/0208641_500.jpeg,1/10/24
Aderezos/Salsas,SALSA GOLF HELLMANN'S 125 GR,Gs   6.450,https://www.stock.com.py/images/thumbs/0208201_500.jpeg,1/10/24
Aderezos/Salsas,SALSA GOLF HELLMANN'S 250 GR,Gs   11.750,https://www.stock.com.py/images/thumbs/0208200_500.jpeg,1/10/24
Aderezos/Salsas,CALDO DE VERDURAS KNORR 12 UN 114GR,Gs   10.500,https://www.stock.com.py/images/thumbs/0207681_500.jpeg,1/10/24
Aderezos/Salsas,SALSA CARACOQUESOS CAROZZI 200GR,Gs   11.950,https://www.stock.com.py/images/thumbs/0207073_500.jpeg,1/10/24
Aderezos/Salsas,FRANK-S RED HOT ORIGINAL 148 ML,Gs   15.500,https://www.stock.com.py/images/thumbs/0204317_500.jpeg,1/10/24
Aderezos/Salsas,SALSA BARBACOA ORIGINAL HEINZ 606GR,Gs   69.000,https://www.stock.com.py/images/thumbs/0202913_500.jpeg,1/10/24
Aderezos/Salsas,SALSA SWEET RELISH HEINZ 375ML,Gs   35.000,https://www.stock.com.py/images/thumbs/0202912_500.jpeg,1/10/24
Aderezos/Salsas,SALSA P/PIZZA 320GR SABORES DE AREGUA DOY PACK,Gs   5.850,https://www.stock.com.py/images/thumbs/0201811_500.jpeg,1/10/24
Aderezos/Salsas,SALSA P/PIZZA SABORES DE AREGUA 200GR DOY PACK,Gs   4.300,https://www.stock.com.py/images/thumbs/0201810_500.jpeg,1/10/24
Aderezos/Salsas,SALSA PROVENZAL ARCO IRIS BOT X 900 ML,Gs   22.950,https://www.stock.com.py/images/thumbs/0192379_500.jpeg,1/10/24
Aderezos/Salsas,SALSA DE AJO TIPO CASERO DUL-CESAR 250ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0191981_500.jpeg,1/10/24
Aderezos/Salsas,SALSA DE AJO TIPO CASERO DUL-CESAR 1LT,Gs   16.550,https://www.stock.com.py/images/thumbs/0191979_500.jpeg,1/10/24
Aderezos/Salsas,SALSA D/TOM PONTEVEDRA PRON PIZZA 520GR,Gs   9.000,https://www.stock.com.py/images/thumbs/0190809_500.jpeg,1/10/24
Aderezos/Salsas,SALSA CAESAR PARA ENSALADA KENKO 230GR,Gs   9.100,https://www.stock.com.py/images/thumbs/0187772_500.jpeg,1/10/24
Aderezos/Salsas,SALSA ITALIANO PARA ENSALADA KENKO 230GR,Gs   13.000,https://www.stock.com.py/images/thumbs/0187767_500.jpeg,1/10/24
Aderezos/Salsas,SALSA HIERBAS FINAS PARA ENSALADA KENKO 230GR,Gs   13.000,https://www.stock.com.py/images/thumbs/0187766_500.jpeg,1/10/24
Aderezos/Salsas,SALSA PARA PIZZA SUN 340GR,Gs   5.900,https://www.stock.com.py/images/thumbs/0185320_500.jpeg,1/10/24
Aderezos/Salsas,SALSA DE AJO Y VINAGRE ARCO IRIS BOT X 900 ML ,Gs   37.700,https://www.stock.com.py/images/thumbs/0182358_500.jpeg,1/10/24
Aderezos/Salsas,SALSA DE MOSTAZA DIJON ARCO IRIS BOT X 900 ML,Gs   28.750,https://www.stock.com.py/images/thumbs/0182357_500.jpeg,1/10/24
Aderezos/Salsas,SALSA P/ CARNE DE CERDO ARCO IRIS BOT X 900 ML,Gs   25.000,https://www.stock.com.py/images/thumbs/0182356_500.jpeg,1/10/24
Aderezos/Salsas,SALSA DE AJO ARCO IRIS BOT X 900 ML,Gs   19.400,https://www.stock.com.py/images/thumbs/0180887_500.jpeg,1/10/24
Aderezos/Salsas,SALSA PRONTO PIZZA PONTEVEDRA DOY 340GR,Gs   7.500,https://www.stock.com.py/images/thumbs/0179148_500.jpeg,1/10/24
Aderezos/Salsas,SALSA PARA PIZZA PONTEVEDRA 200GR,Gs   5.000,https://www.stock.com.py/images/thumbs/0179146_500.jpeg,1/10/24
Aderezos/Salsas,SALSAS KENKO 3UN/SALSA SAKURA 1UN GRATIS 600ML/BOLSO PACK,Gs   20.900,https://www.stock.com.py/images/thumbs/0178981_500.jpeg,1/10/24
Aderezos/Salsas,MOLHO CEPERA FRASCO 150 ML AJO,Gs   6.500,https://www.stock.com.py/images/thumbs/0178936_500.jpeg,1/10/24
Aderezos/Salsas,MOLHO CEPERA FRASCO 150 ML INGLES,Gs   5.900,https://www.stock.com.py/images/thumbs/0178927_500.jpeg,1/10/24
Rubias,CERVEZA KAISER ULTRA CERO 269ML LAT,Gs   3.250,https://www.stock.com.py/images/thumbs/0209288_500.jpeg,1/10/24
Rubias,CERVEZA 350ML KAISER ULTRA CERO LAT,Gs   3.750,https://www.stock.com.py/images/thumbs/0209287_500.jpeg,1/10/24
Rubias,MILLER HIGH LIFE CERVEZA 296 ML,Gs   6.000,https://www.stock.com.py/images/thumbs/0209281_500.png,1/10/24
Rubias,CERVEZA MILLER HIGH LIFE BOT 650ML ,Gs   14.000,https://www.stock.com.py/images/thumbs/0209280_500.png,1/10/24
Rubias,CERVEZA HEINEKEN 650 ML,Gs   15.000,https://www.stock.com.py/images/thumbs/0208791_500.jpeg,1/10/24
Rubias,CERVEZA WEISS 5.0 ORIGINAL 500 ML,Gs   14.000,https://www.stock.com.py/images/thumbs/0208595_500.jpeg,1/10/24
Rubias,CERVEZA ROYAL MUNICH 473ml,Gs   4.500,https://www.stock.com.py/images/thumbs/0208442_500.jpeg,1/10/24
Rubias,CERVEZA 269 CC MUNICH ROYAL LATA,Gs   3.000,https://www.stock.com.py/images/thumbs/0208441_500.jpeg,1/10/24
Rubias,CERVEZA 350ML MUNICH LATA ,Gs   3.500,https://www.stock.com.py/images/thumbs/0208440_500.jpeg,1/10/24
Rubias,CERVEZA PREMIUM GLUTEN MUNICH ULTRA 275M,Gs   5.000,https://www.stock.com.py/images/thumbs/0208439_500.jpeg,1/10/24
Rubias,CERVEZA PREMIUM MUNICH ULTRA 275ML,Gs   5.000,https://www.stock.com.py/images/thumbs/0208438_500.jpeg,1/10/24
Rubias,CERVEZA PURA MALTA EISENBAHN BOTEL 355ML,Gs   5.000,https://www.stock.com.py/images/thumbs/0208086_500.png,1/10/24
Rubias,CERVEZA LAGER BOT HEINEKEN SILVER 330ML,Gs   8.500,https://www.stock.com.py/images/thumbs/0207620_500.jpeg,1/10/24
Rubias,CERVEZA STELLA ARTOIS 600 ML,Gs   13.000,https://www.stock.com.py/images/thumbs/0207455_500.jpeg,1/10/24
Rubias,CERVEZA PURA MALTA HEINEKEN ORIG 350ML,Gs   7.000,https://www.stock.com.py/images/thumbs/0207326_500.png,1/10/24
Rubias,CERVEZA WEISS 5.0 ORIGINAL 500 ML,Gs   14.000,https://www.stock.com.py/images/thumbs/0207312_500.jpeg,1/10/24
Rubias,CERVEZA LAGER 5.0 ORIGINAL 500 ML,Gs   14.000,https://www.stock.com.py/images/thumbs/0207311_500.jpeg,1/10/24
Rubias,CERVEZA LAGER HEINEKEN SILVER 269 ML,Gs   5.500,https://www.stock.com.py/images/thumbs/0207067_500.jpeg,1/10/24
Rubias,CERVEZA LAGER HEINEKEN SILVER 650 ML,Gs   15.000,https://www.stock.com.py/images/thumbs/0207066_500.jpeg,1/10/24
Rubias,CERVEZA ORIGINAL MUNICH 269 ML,Gs   3.300,https://www.stock.com.py/images/thumbs/0206668_500.jpeg,1/10/24
